YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
2019-04,	4085,	0.993,	28.000
2019-05,	4378,	0.993,	28.000
2019-06,	1879,	0.993,	28.000
2019-07,	1038,	0.993,	28.000
2019-08,	 759,	0.993,	28.000
2019-09,	1088,	0.993,	28.000
2019-10,	2365,	0.993,	28.000
2019-11,	1321,	0.993,	28.000
2019-12,	1200,	0.993,	28.000
2020-01,	1261,	0.993,	28.000
2020-02,	1210,	0.993,	28.000
2020-03,	1447,	0.993,	28.000
2020-04,	2903,	0.993,	28.000
2020-05,	2608,	0.936,	27.065
2020-06,	1689,	0.932,	27.000
2020-07,	1166,	0.932,	27.000
2020-08,	 924,	0.932,	27.000
2020-09,	 738,	0.932,	27.000
2020-10,	1113,	0.932,	27.000
2020-11,	1372,	0.932,	27.000
2020-12,	 938,	0.932,	27.000
2021-01,	 693,	0.810,	25.000
2021-02,	 648,	0.810,	25.000
2021-03,	1417,	0.810,	25.000
2021-04,	2749,	0.810,	25.000
2021-05,	1527,	0.810,	25.000
2021-06,	1062,	0.810,	25.000
2021-07,	 791,	0.810,	25.000
2021-08,	 654,	0.810,	25.000
2021-09,	 572,	0.810,	25.000
2021-10,	 884,	0.810,	25.000
2021-11,	 907,	0.810,	25.000
2021-12,	 956,	0.810,	25.000
2022-01,	 850,	0.810,	25.000
2022-02,	 794,	0.810,	25.000
2022-03,	 963,	0.810,	25.000
2022-04,	3368,	0.810,	25.000
2022-05,	5622,	0.810,	25.000
2022-06,	2064,	0.810,	25.000
2022-07,	1434,	0.810,	25.000
2022-08,	1177,	0.810,	25.000
2022-09,	1062,	0.810,	25.000
2022-10,	1103,	0.810,	25.000
2022-11,	1665,	0.810,	25.000
2022-12,	1095,	0.810,	25.000
2023-01,	 846,	0.519,	18.000
2023-02,	 884,	0.519,	18.000
2023-03,	 896,	0.519,	18.000
2023-04,	6197,	0.519,	18.000
2023-05,	5363,	0.519,	18.000
2023-06,	1020,	0.519,	18.000
2023-07,	 563,	0.519,	18.000
2023-08,	 413,	0.519,	18.000
2023-09,	 546,	0.519,	18.000
2023-10,	 599,	0.519,	18.000
2023-11,	 813,	0.519,	18.000
2023-12,	 954,	0.519,	18.000
2024-01,	 868,	0.350,	13.000
2024-02,	 814,	0.350,	13.000
2024-03,	 966,	0.350,	13.000
2024-04,	2391,	0.350,	13.000
2024-05,	2494,	0.350,	13.000
2024-06,	2735,	0.350,	13.000
2024-07,	1207,	0.350,	13.000
2024-08,	 543,	0.328,	12.000
2024-09,	 NaN,	0.262,	 9.600
2024-10,	 NaN,	0.000,	 0.000
2024-11,	 NaN,	0.000,	 0.000
2024-12,	 NaN,	0.000,	 0.000
2025-01,	 NaN,	0.000,	 0.000
